date,revenue,cogs,gross_profit,gross_margin_pct,day_of_week,is_weekend,month,day_of_year,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,traffic_source,revenue_ma7,revenue_ma30
2022-07-07,2178171.4,2191625.58,-13454.18,-0.62,3,0,7,188,35410.0,25983.0,147788.0,0.00404,260.6,email_campaign,2814030.91,3983592.26
2022-07-08,1881078.1,1982500.01,-101421.91,-5.39,4,0,7,189,33780.0,24238.0,125119.0,0.00412,116.6,organic_search,2347030.32,3923401.53
2022-07-09,1988747.3,2091746.39,-102999.09,-5.18,5,1,7,190,32667.0,26631.0,169226.0,0.00324,124.3,organic_search,1975162.11,3902391.83
2022-07-10,2250020.87,2249417.16,603.71,0.03,6,1,7,191,38687.0,30792.0,126697.0,0.00444,270.2,email_campaign,1798417.67,3865074.4
2022-07-11,3085208.06,3120714.69,-35506.63,-1.15,0,0,7,192,34744.0,26462.0,188041.0,0.00527,312.0,paid_search,2066512.3,3819128.51
2022-07-12,3275001.85,3465716.5,-190714.65,-5.82,1,0,7,193,34500.0,26472.0,173654.0,0.00355,172.8,referral,2380191.83,3776239.58
2022-07-13,3331997.68,3265956.0,66041.68,1.98,2,0,7,194,40352.0,30225.0,200261.0,0.00505,242.4,organic_search,2570032.18,3746600.77
2022-07-14,3428606.64,3482102.84,-53496.2,-1.56,3,0,7,195,33730.0,26590.0,136867.0,0.00535,200.5,paid_search,2748665.79,3699432.96
2022-07-15,3272104.3,3382105.17,-110000.87,-3.36,4,0,7,196,31770.0,23096.0,154529.0,0.00444,110.6,organic_search,2947383.81,3642842.32
2022-07-16,3060600.17,3054594.29,6005.88,0.2,5,1,7,197,36700.0,29083.0,182157.0,0.00578,298.3,organic_search,3100505.65,3606733.08
2022-07-17,3238870.01,3239433.47,-563.46,-0.02,6,1,7,198,31361.0,23759.0,152630.0,0.0038,294.1,direct,3241769.82,3550882.93
2022-07-18,3305333.1,3363292.96,-57959.86,-1.75,0,0,7,199,34657.0,26158.0,165506.0,0.00561,120.4,paid_search,3273216.25,3500468.0
2022-07-19,3101945.44,3019090.18,82855.26,2.67,1,0,7,200,31117.0,22846.0,151522.0,0.00474,315.2,paid_search,3248493.91,3477363.31
2022-07-20,3436240.82,3222539.9,213700.92,6.22,2,0,7,201,35172.0,27662.0,169318.0,0.00479,229.1,referral,3263385.78,3481136.98
2022-07-21,3596036.01,3119249.05,476786.96,13.26,3,0,7,202,35179.0,27431.0,163459.0,0.00491,230.6,organic_search,3287304.26,3458610.25
2022-07-22,2771453.13,2364982.84,406470.29,14.67,4,0,7,203,34709.0,28244.0,129053.0,0.00569,114.5,email_campaign,3215782.67,3378248.48
2022-07-23,4190232.53,3612754.83,577477.7,13.78,5,1,7,204,37128.0,28407.0,172419.0,0.0049,290.9,referral,3377158.72,3408691.79
2022-07-24,3833852.9,3118207.38,715645.52,18.67,6,1,7,205,32101.0,24091.0,144729.0,0.00376,135.2,paid_search,3462156.28,3392010.59
2022-07-25,2614143.21,2099890.98,514252.23,19.67,0,0,7,206,32502.0,23998.0,126179.0,0.00519,141.1,direct,3363414.86,3357456.28
2022-07-26,3176075.37,2651641.17,524434.2,16.51,1,0,7,207,37013.0,29716.0,176364.0,0.00489,276.5,social_media,3374004.85,3352862.18
2022-07-27,4214912.76,3467925.47,746987.29,17.72,2,0,7,208,39359.0,29484.0,178642.0,0.00368,227.7,social_media,3485243.7,3377310.44
2022-07-28,4859620.98,3942867.94,916753.04,18.86,3,0,7,209,35826.0,26977.0,136531.0,0.00428,261.6,email_campaign,3665755.84,3345986.07
2022-07-29,3226100.81,2681143.22,544957.59,16.89,4,0,7,210,29929.0,22065.0,126776.0,0.00514,297.4,paid_search,3730705.51,3211339.94
2022-07-30,2682461.47,2137462.32,544999.15,20.32,5,1,7,211,35132.0,25037.0,161051.0,0.0042,266.1,organic_search,3515309.64,3117295.33
2022-07-31,4622917.86,3735517.99,887399.87,19.2,6,1,7,212,34314.0,24482.0,147350.0,0.00329,252.7,email_campaign,3628033.21,3099723.18
2022-08-01,4081818.17,3201046.8,880771.37,21.58,0,0,8,213,39152.0,28060.0,179948.0,0.00458,254.0,social_media,3837701.06,3082722.96
2022-08-02,4490226.96,3711709.11,778517.85,17.34,1,0,8,214,37188.0,27221.0,188219.0,0.00391,240.7,email_campaign,4025437.0,3116156.13
2022-08-03,5085558.26,4209543.55,876014.71,17.23,2,0,8,215,40097.0,32382.0,207500.0,0.00576,211.3,referral,4149814.93,3245389.88
2022-08-04,4345026.44,3614349.89,730676.55,16.82,3,0,8,216,39154.0,30610.0,170894.0,0.00325,127.7,email_campaign,4076301.42,3354249.26
2022-08-05,2114789.45,1780212.48,334576.97,15.82,4,0,8,217,39534.0,30810.0,190411.0,0.00492,295.6,social_media,3917542.66,3357971.74
2022-08-06,2325289.52,2017328.21,307961.31,13.24,5,1,8,218,39578.0,31017.0,160610.0,0.00375,304.9,referral,3866518.09,3362875.67
2022-08-07,2331541.43,1882527.46,449013.97,19.26,6,1,8,219,41050.0,31032.0,160670.0,0.00574,211.9,paid_search,3539178.6,3377891.12
2022-08-08,3054473.91,2576748.48,477725.43,15.64,0,0,8,220,37273.0,30036.0,179334.0,0.00465,185.7,paid_search,3392415.14,3413415.34
2022-08-09,2488386.71,1932711.49,555675.22,22.33,1,0,8,221,35567.0,27505.0,130126.0,0.005,317.9,organic_search,3106437.96,3421360.86
2022-08-10,2963483.62,2399743.47,563740.15,19.02,2,0,8,222,39163.0,30794.0,189381.0,0.00326,206.5,paid_search,2803284.44,3417303.38
2022-08-11,3674343.1,3109434.98,564908.12,15.37,3,0,8,223,39582.0,27936.0,160850.0,0.00547,212.8,organic_search,2707472.53,3430614.76
2022-08-12,2787707.25,2241846.4,545860.85,19.58,4,0,8,224,41209.0,31467.0,172618.0,0.00546,157.4,paid_search,2803603.65,3412471.74
2022-08-13,1789226.45,1446390.99,342835.46,19.16,5,1,8,225,40912.0,33168.0,183089.0,0.00343,118.9,organic_search,2727023.21,3357825.74
2022-08-14,2557373.24,2109123.95,448249.29,17.53,6,1,8,226,37511.0,28726.0,173595.0,0.00483,101.9,email_campaign,2759284.9,3334001.37
2022-08-15,3869248.63,3309171.5,560077.13,14.48,0,0,8,227,36588.0,26589.0,132120.0,0.00451,276.3,email_campaign,2875681.29,3360956.32
2022-08-16,3139997.28,2622848.5,517148.78,16.47,1,0,8,228,34912.0,26494.0,184855.0,0.00467,241.9,social_media,2968768.51,3357660.56
2022-08-17,3480892.06,2948849.64,532042.42,15.28,2,0,8,229,33645.0,24397.0,180016.0,0.00534,169.1,paid_search,3042684.0,3363512.53
2022-08-18,4171974.77,3471070.42,700904.35,16.8,3,0,8,230,36212.0,27205.0,141806.0,0.00415,197.0,organic_search,3113774.24,3399180.17
2022-08-19,2011108.63,1643391.76,367716.87,18.28,4,0,8,231,41063.0,31131.0,138743.0,0.00472,275.3,organic_search,3002831.58,3351675.76
2022-08-20,2479005.37,2092133.98,386871.39,15.61,5,1,8,232,42765.0,30300.0,168327.0,0.0044,240.5,paid_search,3101371.43,3314441.41
2022-08-21,2235990.02,1905397.24,330592.78,14.79,6,1,8,233,39407.0,31207.0,144120.0,0.00347,211.8,paid_search,3055459.54,3296592.64
2022-08-22,3743695.22,3095599.8,648095.42,17.31,0,0,8,234,34255.0,27894.0,122349.0,0.00462,110.9,organic_search,3037523.34,3281708.06
2022-08-23,2422220.1,1951701.71,470518.39,19.43,1,0,8,235,38088.0,28982.0,128979.0,0.00452,315.6,social_media,2934983.74,3234653.64
2022-08-24,3292983.26,2679505.93,613477.33,18.63,2,0,8,236,40479.0,30418.0,146980.0,0.00438,224.4,paid_search,2908139.62,3257281.64
2022-08-25,3512475.16,2996327.54,516147.62,14.69,3,0,8,237,41058.0,30306.0,219198.0,0.00418,301.9,paid_search,2813925.39,3268494.96
2022-08-26,3544046.7,2980867.4,563179.3,15.89,4,0,8,238,38935.0,29454.0,168649.0,0.00493,260.2,organic_search,3032916.55,3246132.76
2022-08-27,2367664.33,1897436.06,470228.27,19.86,5,1,8,239,36063.0,25453.0,181340.0,0.00491,244.5,paid_search,3017010.68,3163067.54
2022-08-28,7051722.27,5879145.36,1172576.91,16.63,6,1,8,240,37831.0,28968.0,138534.0,0.00495,305.0,referral,3704972.43,3290588.25
2022-08-29,7928796.83,6503005.43,1425791.4,17.98,0,0,8,241,34115.0,27071.0,132208.0,0.00396,124.2,direct,4302844.09,3465466.1
2022-08-30,6574345.89,5482415.72,1091930.17,16.61,1,0,8,242,31044.0,22542.0,128484.0,0.00496,308.7,social_media,4896004.92,3530513.7
2022-08-31,7627532.44,6341793.09,1285739.35,16.86,2,0,8,243,36776.0,27593.0,183314.0,0.0058,119.6,referral,5515226.23,3648704.18
2022-09-01,6284732.49,5155753.38,1128979.11,17.96,3,0,9,244,27076.0,19788.0,132027.0,0.00492,312.5,organic_search,5911262.99,3708521.03
2022-09-02,1902817.9,1746845.19,155972.71,8.2,4,0,9,245,26168.0,21157.0,89557.0,0.0033,178.2,paid_search,5676801.74,3602429.68
2022-09-03,1443083.36,1319555.66,123527.7,8.56,5,1,9,246,26717.0,19490.0,89893.0,0.00366,247.7,organic_search,5544718.74,3505698.25
2022-09-04,1814811.35,1668265.18,146546.17,8.08,6,1,9,247,26986.0,20282.0,142233.0,0.0053,241.9,social_media,4796588.61,3495698.98
2022-09-05,2214621.47,2091481.45,123140.02,5.56,0,0,9,248,29790.0,21719.0,129819.0,0.00441,310.0,paid_search,3980277.84,3492010.04
2022-09-06,1440405.44,1324005.11,116400.33,8.08,1,0,9,249,25213.0,18681.0,129916.0,0.0044,295.8,organic_search,3246857.78,3462305.51
2022-09-07,1890879.55,1717460.94,173418.61,9.17,2,0,9,250,27316.0,19634.0,94008.0,0.00353,266.4,paid_search,2427335.94,3423519.03
2022-09-08,3137260.99,2854328.48,282932.51,9.02,3,0,9,251,25002.0,18438.0,137423.0,0.00388,146.1,organic_search,1977697.15,3445148.17
2022-09-09,1905843.43,1773901.8,131941.63,6.92,4,0,9,252,26537.0,21323.0,122541.0,0.00483,108.9,organic_search,1978129.37,3409893.5
2022-09-10,3003150.84,2629180.97,373969.87,12.45,5,1,9,253,28133.0,22594.0,127438.0,0.00419,316.1,email_campaign,2200996.15,3387520.42
2022-09-11,3574194.77,3355823.68,218371.09,6.11,6,1,9,254,29604.0,23624.0,126975.0,0.00378,257.0,email_campaign,2452336.64,3413736.67
2022-09-12,3415849.51,3102681.39,313168.12,9.17,0,0,9,255,27314.0,21746.0,108646.0,0.00328,251.4,direct,2623940.65,3467957.44
2022-09-13,2521208.91,2449598.89,71610.02,2.84,1,0,9,256,27859.0,20442.0,118748.0,0.00463,170.3,direct,2778341.14,3466751.97
2022-09-14,2125189.04,1992207.12,132981.92,6.26,2,0,9,257,29359.0,22541.0,145598.0,0.00526,263.5,social_media,2811813.93,3408616.65
2022-09-15,3154006.65,2833555.37,320451.28,10.16,3,0,9,258,25643.0,19214.0,90014.0,0.00432,198.5,paid_search,2814206.16,3409083.62
2022-09-16,2557894.76,2402816.85,155077.91,6.06,4,0,9,259,25367.0,19808.0,117896.0,0.00434,311.0,paid_search,2907356.35,3378317.05
2022-09-17,1810510.0,1735920.18,74589.82,4.12,5,1,9,260,26163.0,20085.0,88784.0,0.00435,232.0,organic_search,2736979.09,3299601.56
2022-09-18,2355578.71,2098692.33,256886.38,10.91,6,1,9,261,24338.0,17411.0,108739.0,0.00513,148.6,organic_search,2562891.08,3311083.89
2022-09-19,2832515.44,2618684.64,213830.8,7.55,0,0,9,262,27785.0,21122.0,124074.0,0.00514,187.8,paid_search,2479557.64,3322867.56
2022-09-20,1813002.77,1685796.46,127206.31,7.02,1,0,9,263,28085.0,20197.0,102914.0,0.0057,316.2,organic_search,2378385.34,3308767.99
2022-09-21,2262085.02,2156585.58,105499.44,4.66,2,0,9,264,27876.0,21987.0,136252.0,0.00557,293.5,referral,2397941.91,3259380.98
2022-09-22,3106149.95,2910964.29,195185.66,6.28,3,0,9,265,28453.0,22978.0,94157.0,0.00354,289.3,organic_search,2391105.24,3282178.64
2022-09-23,2634119.24,2453809.45,180309.79,6.85,4,0,9,266,28503.0,23121.0,91219.0,0.00362,125.7,email_campaign,2401994.45,3260216.51
2022-09-24,2896411.14,2694695.72,201715.42,6.96,5,1,9,267,25583.0,19006.0,86745.0,0.00439,274.9,social_media,2557123.18,3239681.04
2022-09-25,3041369.47,2753150.12,288219.35,9.48,6,1,9,268,26953.0,19520.0,113157.0,0.00541,245.6,paid_search,2655093.29,3222925.13
2022-09-26,5205389.57,4849044.63,356344.94,6.85,0,0,9,269,29151.0,21331.0,106783.0,0.00344,269.1,organic_search,2994075.31,3317515.97
2022-09-27,4259834.95,3803492.23,456342.72,10.71,1,0,9,270,30503.0,21593.0,118000.0,0.0046,277.8,paid_search,3343622.76,3224453.06
2022-09-28,4257301.76,3860995.61,396306.15,9.31,2,0,9,271,26172.0,18792.0,128060.0,0.00437,179.9,referral,3628653.73,3102069.89
2022-09-29,4352754.23,4023586.93,329167.3,7.56,3,0,9,272,26129.0,20686.0,125303.0,0.00409,254.8,paid_search,3806740.05,3028016.84
2022-09-30,2551313.88,2332362.64,218951.24,8.58,4,0,9,273,26964.0,19431.0,145584.0,0.00339,305.0,email_campaign,3794910.71,2858809.55
2022-10-01,1469771.93,1293984.1,175787.83,11.96,5,1,10,274,21915.0,16618.0,104680.0,0.00553,222.3,organic_search,3591105.11,2698310.87
2022-10-02,1289798.82,1015484.47,274314.35,21.27,6,1,10,275,23650.0,19243.0,102949.0,0.00556,220.7,social_media,3340880.73,2677876.9
2022-10-03,2179072.88,1799910.69,379162.19,17.4,0,0,10,276,23086.0,16613.0,97440.0,0.00402,286.8,referral,2908549.78,2702409.88
2022-10-04,2751920.12,2302490.12,449430.0,16.33,1,0,10,277,19419.0,13982.0,97948.0,0.00359,118.5,paid_search,2693133.37,2733646.84
2022-10-05,1527341.84,1209546.76,317795.08,20.81,2,0,10,278,24340.0,19102.0,77914.0,0.00357,238.3,organic_search,2303139.1,2710737.52
2022-10-06,2026518.43,1678609.18,347909.25,17.17,3,0,10,279,25978.0,20520.0,131568.0,0.00505,254.7,social_media,1970819.7,2730274.62
2022-10-07,1406363.3,1112130.94,294232.36,20.92,4,0,10,280,20341.0,15198.0,108359.0,0.00542,277.7,direct,1807255.33,2714124.08
2022-10-08,2137543.63,1805932.34,331611.29,15.51,5,1,10,281,24311.0,19360.0,90149.0,0.00395,153.3,organic_search,1902651.29,2680800.17
2022-10-09,1805775.79,1488842.7,316933.09,17.55,6,1,10,282,22950.0,16938.0,91335.0,0.00486,167.2,organic_search,1976362.28,2677464.58
2022-10-10,2356440.12,1975941.69,380498.43,16.15,0,0,10,283,20656.0,16553.0,70928.0,0.00349,285.1,referral,2001700.46,2655907.55
2022-10-11,2270162.6,1955651.17,314511.43,13.85,1,0,10,284,18965.0,15480.0,94939.0,0.00416,163.7,organic_search,1932877.96,2612439.82
2022-10-12,1976207.14,1617749.24,358457.9,18.14,2,0,10,285,15278.0,12043.0,64352.0,0.0052,220.3,email_campaign,1997001.57,2564451.74
2022-10-13,2430819.33,1940628.06,490191.27,20.17,3,0,10,286,21504.0,15909.0,88710.0,0.00322,162.6,paid_search,2054758.84,2561438.75
2022-10-14,1927818.67,1586067.15,341751.52,17.73,4,0,10,287,18534.0,14990.0,78741.0,0.00447,210.2,paid_search,2129252.47,2554859.74
2022-10-15,1986495.19,1576156.75,410338.44,20.66,5,1,10,288,19596.0,14437.0,88641.0,0.00383,230.7,social_media,2107674.12,2515942.69
2022-10-16,1897952.11,1655869.65,242082.46,12.75,6,1,10,289,21272.0,15771.0,87737.0,0.00506,173.9,email_campaign,2120842.17,2493944.6
2022-10-17,2507328.8,2119354.36,387974.44,15.47,0,0,10,290,23281.0,18812.0,75013.0,0.00497,202.4,social_media,2142397.69,2517171.89
2022-10-18,3170696.65,2645141.42,525555.23,16.58,1,0,10,291,20030.0,14036.0,71188.0,0.00395,162.3,organic_search,2271045.41,2544342.49
2022-10-19,2324314.45,1931007.25,393307.2,16.92,2,0,10,292,19931.0,14569.0,85875.0,0.00336,218.8,organic_search,2320775.03,2527402.46
2022-10-20,2591151.06,2095872.66,495278.4,19.11,3,0,10,293,25130.0,18775.0,97221.0,0.00579,195.9,social_media,2343679.56,2553340.74
2022-10-21,2662328.56,2201489.2,460839.36,17.31,4,0,10,294,19560.0,14642.0,92451.0,0.00386,183.8,email_campaign,2448609.55,2566682.19
2022-10-22,2407124.47,1949055.98,458068.49,19.03,5,1,10,295,22443.0,16339.0,94221.0,0.00398,114.1,paid_search,2508699.44,2543381.34
2022-10-23,1971627.46,1628494.03,343133.43,17.4,6,1,10,296,19004.0,15022.0,85593.0,0.00393,108.7,social_media,2519224.49,2521298.28
2022-10-24,2678456.17,2245907.36,432548.81,16.15,0,0,10,297,19897.0,14648.0,98981.0,0.00411,230.2,email_campaign,2543671.26,2514033.11
2022-10-25,3003375.87,2373976.27,629399.6,20.96,1,0,10,298,18586.0,13399.0,94207.0,0.00329,192.6,organic_search,2519768.29,2512766.66
2022-10-26,2345490.55,1902512.75,442977.8,18.89,2,0,10,299,20955.0,16059.0,84932.0,0.00471,244.5,organic_search,2522793.45,2417436.69
2022-10-27,2493935.72,2087492.57,406443.15,16.3,3,0,10,300,21533.0,16570.0,81302.0,0.00348,207.3,social_media,2508905.54,2358573.38
2022-10-28,4210212.53,3513694.7,696517.83,16.54,4,0,10,301,21235.0,16676.0,80918.0,0.00523,241.9,social_media,2730031.82,2357003.74
2022-10-29,3626939.26,2918150.87,708788.39,19.54,5,1,10,302,20080.0,14795.0,89735.0,0.00457,258.0,email_campaign,2904291.08,2332809.91
2022-10-30,3130677.4,2518990.77,611686.63,19.54,6,1,10,303,22842.0,16570.0,93151.0,0.00429,250.0,organic_search,3069869.64,2352122.03
2022-10-31,4630791.46,3823758.6,807032.86,17.43,0,0,10,304,21079.0,14809.0,78371.0,0.00549,262.3,organic_search,3348774.68,2457489.35
2022-11-01,3025164.28,2504688.31,520475.97,17.2,1,0,11,305,18752.0,13778.0,88117.0,0.00356,309.0,paid_search,3351887.31,2515334.86
2022-11-02,1338326.56,1136192.76,202133.8,15.1,2,0,11,306,19089.0,14911.0,81187.0,0.00527,142.7,organic_search,3208006.74,2487309.98
2022-11-03,1253721.23,994106.82,259614.41,20.71,3,0,11,307,17164.0,13896.0,75376.0,0.00524,303.7,paid_search,3030833.25,2437370.02
2022-11-04,1065066.0,908402.36,156663.64,14.71,4,0,11,308,16168.0,11784.0,54349.0,0.00347,319.3,social_media,2581526.6,2421960.83
2022-11-05,1826120.07,1592683.79,233436.28,12.78,5,1,11,309,18481.0,13228.0,68053.0,0.00403,288.8,paid_search,2324266.71,2415280.88
2022-11-06,2207719.98,1750011.7,457708.28,20.73,6,1,11,310,19560.0,15002.0,65417.0,0.00387,158.7,email_campaign,2192415.65,2441992.77
2022-11-07,1655852.99,1340974.43,314878.56,19.02,0,0,11,311,17218.0,12471.0,68229.0,0.00468,105.4,email_campaign,1767424.44,2425936.42
2022-11-08,1781413.12,1480654.53,300758.59,16.88,1,0,11,312,17282.0,12705.0,94751.0,0.004,280.0,email_campaign,1589745.71,2425124.33
2022-11-09,845358.47,699535.31,145823.16,17.25,2,0,11,313,14299.0,11080.0,78119.0,0.00423,314.2,email_campaign,1519321.69,2374754.94
2022-11-10,2079598.87,1694276.76,385322.11,18.53,3,0,11,314,17937.0,13772.0,92814.0,0.00496,277.7,organic_search,1637304.21,2368402.81
2022-11-11,1581745.15,1307363.48,274381.67,17.35,4,0,11,315,18150.0,12791.0,78320.0,0.00516,205.0,organic_search,1711115.52,2355254.08
2022-11-12,1354235.95,1091940.76,262295.19,19.37,5,1,11,316,19558.0,13749.0,79761.0,0.00558,219.3,paid_search,1643703.5,2319367.97
2022-11-13,2903552.41,2399414.44,504137.97,17.36,6,1,11,317,15839.0,12192.0,63694.0,0.0044,200.2,organic_search,1743108.14,2351892.43
2022-11-14,1656739.7,1428653.75,228085.95,13.77,0,0,11,318,16503.0,12338.0,77142.0,0.00529,155.3,direct,1743234.81,2340900.58
2022-11-15,1547150.37,1239694.48,307455.89,19.87,1,0,11,319,15437.0,11589.0,71074.0,0.00403,269.5,organic_search,1709768.7,2329207.19
2022-11-16,1436853.58,1152791.3,284062.28,19.77,2,0,11,320,18093.0,13188.0,73967.0,0.00489,155.7,paid_search,1794268.0,2293524.68
2022-11-17,1542318.91,1326508.48,215810.43,13.99,3,0,11,321,17628.0,12749.0,72696.0,0.00463,224.8,paid_search,1717513.72,2239245.42
2022-11-18,2067584.69,1767319.2,300265.49,14.52,4,0,11,322,17800.0,12834.0,85184.0,0.00359,222.9,organic_search,1786919.37,2230687.76
2022-11-19,1496563.56,1377725.1,118838.46,7.94,5,1,11,323,16660.0,12315.0,74131.0,0.00477,238.9,email_campaign,1807251.89,2194201.51
2022-11-20,1857748.24,1631718.89,226029.35,12.17,6,1,11,324,17503.0,13242.0,91960.0,0.00349,224.4,email_campaign,1657851.29,2167382.17
2022-11-21,1349907.06,1276634.29,73272.77,5.43,0,0,11,325,16579.0,13584.0,84017.0,0.00353,312.1,social_media,1614018.06,2132141.59
2022-11-22,853188.02,904694.78,-51506.76,-6.04,1,0,11,326,19652.0,15391.0,73281.0,0.00411,120.5,organic_search,1514880.58,2094860.27
2022-11-23,1060969.69,1157743.64,-96773.95,-9.12,2,0,11,327,20790.0,14720.0,108751.0,0.00368,312.0,direct,1461182.88,2040944.06
2022-11-24,1729664.2,1775190.25,-45526.05,-2.63,3,0,11,328,22800.0,17553.0,111590.0,0.00515,186.0,email_campaign,1487946.49,1998487.0
2022-11-25,1527923.9,1576795.62,-48871.72,-3.2,4,0,11,329,16538.0,11598.0,86095.0,0.00518,269.1,paid_search,1410852.1,1971234.78
2022-11-26,2035639.78,2105948.81,-70309.03,-3.45,5,1,11,330,17711.0,13728.0,57061.0,0.00571,289.0,organic_search,1487862.98,1955958.25
2022-11-27,3138619.13,3283279.48,-144660.35,-4.61,6,1,11,331,17259.0,13973.0,64284.0,0.00526,187.4,email_campaign,1670844.54,1920238.47
2022-11-28,2104917.42,2152332.4,-47414.98,-2.25,0,0,11,332,17198.0,12171.0,84397.0,0.0037,245.7,direct,1778703.16,1869504.41
2022-11-29,2558728.79,2694391.19,-135662.4,-5.3,1,0,11,333,18099.0,12899.0,87262.0,0.00426,181.8,direct,2022351.84,1850439.45
2022-11-30,1317689.52,1346354.39,-28664.87,-2.18,2,0,11,334,20889.0,16323.0,107604.0,0.0051,242.5,social_media,2059026.11,1740002.72
2022-12-01,1668445.9,1683082.9,-14637.0,-0.88,3,0,12,335,18489.0,14922.0,94041.0,0.00578,291.5,organic_search,2050280.63,1694778.78
2022-12-02,720381.04,726739.78,-6358.74,-0.88,4,0,12,336,22309.0,18062.0,85041.0,0.00446,205.7,social_media,1934917.37,1674180.59
2022-12-03,753704.17,751384.0,2320.17,0.31,5,1,12,337,21813.0,17728.0,70937.0,0.00389,124.3,email_campaign,1751783.71,1657513.36
2022-12-04,664409.51,678890.04,-14480.53,-2.18,6,1,12,338,19992.0,14714.0,100587.0,0.00505,167.7,social_media,1398325.19,1644158.14
2022-12-05,1607335.1,1688255.85,-80920.75,-5.03,0,0,12,339,24621.0,19070.0,91083.0,0.00439,120.2,social_media,1327242.0,1636865.31
2022-12-06,1436188.44,1460346.38,-24157.94,-1.68,1,0,12,340,21837.0,16466.0,92381.0,0.00354,186.9,direct,1166879.1,1611147.59
2022-12-07,760218.13,731672.82,28545.31,3.75,2,0,12,341,21436.0,17340.0,76687.0,0.00334,210.3,organic_search,1087240.33,1581293.09
2022-12-08,818209.67,832757.07,-14547.4,-1.78,3,0,12,342,22392.0,16875.0,111333.0,0.00476,210.5,organic_search,965778.01,1549186.31
2022-12-09,1323267.85,1366777.35,-43509.5,-3.29,4,0,12,343,18315.0,14698.0,88470.0,0.00323,101.4,organic_search,1051904.7,1565116.62
2022-12-10,1598936.84,1616981.65,-18044.81,-1.13,5,1,12,344,21589.0,15750.0,85171.0,0.0032,236.8,paid_search,1172652.22,1549094.56
2022-12-11,1420910.74,1526398.5,-105487.76,-7.42,6,1,12,345,20104.0,15975.0,89226.0,0.00547,134.0,organic_search,1280723.82,1543733.41
2022-12-12,1983085.06,2071778.79,-88693.73,-4.47,0,0,12,346,20895.0,17111.0,98147.0,0.00423,147.2,paid_search,1334402.39,1564695.05
2022-12-13,1652309.19,1687562.98,-35253.79,-2.13,1,0,12,347,18678.0,14451.0,81348.0,0.00427,110.3,paid_search,1365276.78,1522986.94
2022-12-14,1662243.59,1688191.22,-25947.63,-1.56,2,0,12,348,19332.0,13535.0,89346.0,0.00333,260.6,paid_search,1494137.56,1523170.4
